player_name,date,volume,tone,player_id
Nick Kyrgios,2024-04-18,1,0.1,106401
Nick Kyrgios,2024-04-19,3,0.26666666666666666,106401
Nick Kyrgios,2024-04-20,1,0.0,106401
Nick Kyrgios,2024-04-21,1,0.3,106401
Nick Kyrgios,2024-04-23,1,0.0,106401
Nick Kyrgios,2024-04-24,1,0.2,106401
Nick Kyrgios,2024-04-26,2,0.1,106401
Nick Kyrgios,2024-04-27,8,-0.1625,106401
Nick Kyrgios,2024-04-29,1,0.2,106401
Nick Kyrgios,2024-04-30,1,0.3,106401
Nick Kyrgios,2024-05-02,3,-0.09999999999999999,106401
Nick Kyrgios,2024-05-04,5,-0.3,106401
Nick Kyrgios,2024-05-05,4,-0.22499999999999998,106401
Nick Kyrgios,2024-05-07,2,-0.25,106401
Nick Kyrgios,2024-05-08,1,0.0,106401
Nick Kyrgios,2024-05-09,8,-0.1,106401
Nick Kyrgios,2024-05-11,6,-0.16666666666666666,106401
Nick Kyrgios,2024-05-13,1,0.2,106401
Nick Kyrgios,2024-05-15,1,0.4,106401
Nick Kyrgios,2024-05-16,2,0.1,106401
Nick Kyrgios,2024-05-17,1,-0.3,106401
Nick Kyrgios,2024-05-18,1,0.0,106401
Nick Kyrgios,2024-05-22,4,-0.10000000000000002,106401
Nick Kyrgios,2024-05-24,7,-0.37142857142857144,106401
Nick Kyrgios,2024-05-27,5,-0.039999999999999994,106401
Nick Kyrgios,2024-05-28,1,-0.3,106401
Nick Kyrgios,2024-05-30,1,-0.4,106401
Nick Kyrgios,2024-06-02,3,0.06666666666666668,106401
Nick Kyrgios,2024-06-03,3,0.2666666666666667,106401
Nick Kyrgios,2024-06-04,3,0.033333333333333354,106401
Nick Kyrgios,2024-06-05,4,0.125,106401
Nick Kyrgios,2024-06-06,1,0.1,106401
Nick Kyrgios,2024-06-10,4,0.25,106401
Nick Kyrgios,2024-06-11,9,0.5,106401
Nick Kyrgios,2024-06-12,1,0.0,106401
Nick Kyrgios,2024-06-17,139,-0.2992805755395683,106401
Nick Kyrgios,2024-06-18,1,0.3,106401
Nick Kyrgios,2024-06-19,2,-0.15,106401
Nick Kyrgios,2024-06-20,2,0.0,106401
Nick Kyrgios,2024-06-21,2,0.05,106401
Nick Kyrgios,2024-06-22,2,-0.15000000000000002,106401
Nick Kyrgios,2024-06-23,1,-0.3,106401
Nick Kyrgios,2024-06-24,2,-0.25,106401
Nick Kyrgios,2024-06-25,2,0.0,106401
Nick Kyrgios,2024-06-26,2,-0.1,106401
Nick Kyrgios,2024-06-27,1,0.0,106401
Nick Kyrgios,2024-06-28,1,0.3,106401
Nick Kyrgios,2024-06-29,74,0.37567567567567567,106401
Nick Kyrgios,2024-06-30,3,0.23333333333333334,106401
Nick Kyrgios,2024-07-01,66,0.30909090909090914,106401
Nick Kyrgios,2024-07-02,85,-0.30235294117647055,106401
Nick Kyrgios,2024-07-03,93,0.21935483870967742,106401
Nick Kyrgios,2024-07-04,2,-0.1,106401
Nick Kyrgios,2024-07-05,2,0.25,106401
Nick Kyrgios,2024-07-07,1,0.2,106401
Nick Kyrgios,2024-07-08,5,0.06000000000000001,106401
Nick Kyrgios,2024-07-09,6,0.0,106401
Nick Kyrgios,2024-07-10,10,-0.1,106401
Nick Kyrgios,2024-07-11,5,-0.019999999999999997,106401
Nick Kyrgios,2024-07-12,3,0.1,106401
Nick Kyrgios,2024-07-13,10,0.29,106401
Nick Kyrgios,2024-07-14,14,0.09285714285714286,106401
Nick Kyrgios,2024-07-15,8,0.07499999999999998,106401
Nick Kyrgios,2024-07-16,4,0.050000000000000044,106401
Nick Kyrgios,2024-07-17,1,0.3,106401
Nick Kyrgios,2024-07-19,3,0.2,106401
Nick Kyrgios,2024-07-20,2,0.1,106401
Nick Kyrgios,2024-07-21,2,0.0,106401
Nick Kyrgios,2024-07-22,2,0.1,106401
Nick Kyrgios,2024-07-23,3,0.26666666666666666,106401
Nick Kyrgios,2024-07-25,2,-0.05,106401
Nick Kyrgios,2024-07-26,4,0.09999999999999999,106401
Nick Kyrgios,2024-07-27,3,-0.03333333333333334,106401
Nick Kyrgios,2024-07-28,2,0.0,106401
Nick Kyrgios,2024-07-29,2,0.15,106401
Nick Kyrgios,2024-07-30,1,0.0,106401
Nick Kyrgios,2024-08-01,1,0.0,106401
Nick Kyrgios,2024-08-02,2,0.1,106401
Nick Kyrgios,2024-08-03,3,0.09999999999999999,106401
Nick Kyrgios,2024-08-06,2,0.05000000000000002,106401
Nick Kyrgios,2024-08-07,1,-0.1,106401
Nick Kyrgios,2024-08-08,3,0.0,106401
Nick Kyrgios,2024-08-09,2,-0.3,106401
Nick Kyrgios,2024-08-10,1,-0.3,106401
Nick Kyrgios,2024-08-15,4,0.0,106401
Nick Kyrgios,2024-08-17,4,-0.075,106401
Nick Kyrgios,2024-08-19,4,-0.125,106401
Nick Kyrgios,2024-08-20,22,0.0,106401
Nick Kyrgios,2024-08-21,36,-0.07777777777777777,106401
Nick Kyrgios,2024-08-22,12,-0.04166666666666667,106401
Nick Kyrgios,2024-08-23,9,-0.10000000000000002,106401
Nick Kyrgios,2024-08-24,5,0.01999999999999999,106401
Nick Kyrgios,2024-08-25,5,-0.16000000000000003,106401
Nick Kyrgios,2024-08-26,48,-0.08750000000000001,106401
Nick Kyrgios,2024-08-27,4,0.275,106401
Nick Kyrgios,2024-08-28,6,-3.469446951953614e-18,106401
Nick Kyrgios,2024-08-29,2,-0.05,106401
Nick Kyrgios,2024-08-30,2,0.05,106401
Nick Kyrgios,2024-08-31,13,0.046153846153846156,106401
Nick Kyrgios,2024-09-01,7,0.05714285714285715,106401
Nick Kyrgios,2024-09-02,5,0.24,106401
Nick Kyrgios,2024-09-03,13,-0.1076923076923077,106401
Nick Kyrgios,2024-09-04,4,0.05,106401
Nick Kyrgios,2024-09-05,3,0.03333333333333334,106401
Nick Kyrgios,2024-09-06,1,-0.1,106401
Nick Kyrgios,2024-09-07,3,0.4,106401
Nick Kyrgios,2024-09-08,10,0.05,106401
Nick Kyrgios,2024-09-09,72,0.18472222222222223,106401
Nick Kyrgios,2024-09-10,4,0.0,106401
Nick Kyrgios,2024-09-11,1,-0.2,106401
Nick Kyrgios,2024-09-13,4,-0.1,106401
Nick Kyrgios,2024-09-14,1,0.2,106401
Nick Kyrgios,2024-09-15,3,0.0,106401
Nick Kyrgios,2024-09-16,5,-0.06,106401
Nick Kyrgios,2024-09-17,5,-0.08000000000000002,106401
Nick Kyrgios,2024-09-19,3,-0.03333333333333334,106401
Nick Kyrgios,2024-09-20,1,0.0,106401
Nick Kyrgios,2024-09-21,1,0.0,106401
Nick Kyrgios,2024-09-24,2,0.05,106401
Nick Kyrgios,2024-09-25,3,0.03333333333333334,106401
Nick Kyrgios,2024-09-27,4,-0.3,106401
Nick Kyrgios,2024-09-28,10,-0.19000000000000003,106401
Nick Kyrgios,2024-09-29,2,0.1,106401
Nick Kyrgios,2024-10-01,3,-0.1,106401
Nick Kyrgios,2024-10-02,4,0.0,106401
Nick Kyrgios,2024-10-04,3,0.3,106401
Nick Kyrgios,2024-10-05,2,-0.15000000000000002,106401
Nick Kyrgios,2024-10-06,5,-0.18,106401
Nick Kyrgios,2024-10-08,2,-0.24999999999999997,106401
Nick Kyrgios,2024-10-10,27,0.18148148148148147,106401
Nick Kyrgios,2024-10-11,4,0.024999999999999994,106401
Nick Kyrgios,2024-10-14,4,-0.1,106401
Nick Kyrgios,2024-10-15,2,0.05,106401
Nick Kyrgios,2024-10-16,6,-0.1,106401
Nick Kyrgios,2024-10-17,1,0.0,106401
Nick Kyrgios,2024-10-18,4,6.938893903907228e-18,106401
Nick Kyrgios,2024-10-19,4,0.075,106401
Nick Kyrgios,2024-10-20,2,-0.1,106401
Nick Kyrgios,2024-10-22,3,0.1333333333333333,106401
Nick Kyrgios,2024-10-29,51,-0.04509803921568628,106401
Nick Kyrgios,2024-10-30,4,-0.17500000000000002,106401
Nick Kyrgios,2024-10-31,1,-0.1,106401
Nick Kyrgios,2024-11-01,1,0.0,106401
Nick Kyrgios,2024-11-04,1,-0.3,106401
Nick Kyrgios,2024-11-05,2,-0.1,106401
Nick Kyrgios,2024-11-06,3,0.06666666666666668,106401
Nick Kyrgios,2024-11-14,3,0.13333333333333336,106401
Nick Kyrgios,2024-11-15,11,-0.045454545454545456,106401
Nick Kyrgios,2024-11-16,3,0.13333333333333333,106401
Nick Kyrgios,2024-11-18,193,-0.11088082901554405,106401
Nick Kyrgios,2024-11-19,2,-0.15,106401
Nick Kyrgios,2024-11-20,118,-0.004237288135593222,106401
Nick Kyrgios,2024-11-21,62,-0.004838709677419356,106401
Nick Kyrgios,2024-11-22,10,0.01,106401
Nick Kyrgios,2024-11-23,12,0.1,106401
Nick Kyrgios,2024-11-24,3,0.06666666666666667,106401
Nick Kyrgios,2024-11-25,1,0.0,106401
Nick Kyrgios,2024-11-26,1,0.1,106401
Nick Kyrgios,2024-11-28,1,0.0,106401
Nick Kyrgios,2024-11-29,4,0.15,106401
Nick Kyrgios,2024-11-30,1,-0.3,106401
Nick Kyrgios,2024-12-01,1,-0.1,106401
Nick Kyrgios,2024-12-02,24,-0.2125,106401
Nick Kyrgios,2024-12-04,25,0.20400000000000001,106401
Nick Kyrgios,2024-12-05,5,0.12,106401
Nick Kyrgios,2024-12-06,7,0.1285714285714286,106401
Nick Kyrgios,2024-12-07,69,0.11594202898550725,106401
Nick Kyrgios,2024-12-08,1,-0.1,106401
Nick Kyrgios,2024-12-09,59,0.0,106401
Nick Kyrgios,2024-12-11,1,-0.2,106401
Nick Kyrgios,2024-12-12,1,-0.1,106401
Nick Kyrgios,2024-12-13,2,0.35,106401
Nick Kyrgios,2024-12-15,1,0.4,106401
Nick Kyrgios,2024-12-16,1,0.2,106401
Nick Kyrgios,2024-12-17,71,0.023943661971830985,106401
Nick Kyrgios,2024-12-18,22,0.16363636363636364,106401
Nick Kyrgios,2024-12-19,11,0.2,106401
Nick Kyrgios,2024-12-20,1,0.3,106401
Nick Kyrgios,2024-12-21,4,0.32499999999999996,106401
Nick Kyrgios,2024-12-22,1,0.4,106401
Nick Kyrgios,2024-12-23,1,0.0,106401
Nick Kyrgios,2024-12-24,6,0.13333333333333333,106401
Nick Kyrgios,2024-12-25,7,0.14285714285714285,106401
Nick Kyrgios,2024-12-26,4,0.175,106401
Nick Kyrgios,2024-12-27,7,-4.956352788505163e-18,106401
Nick Kyrgios,2024-12-28,29,0.013793103448275851,106401
Nick Kyrgios,2024-12-29,49,0.08979591836734692,106401
Nick Kyrgios,2024-12-30,76,0.18947368421052632,106401
Nick Kyrgios,2024-12-31,46,0.2326086956521739,106401
Nicola Kuhn,2017-06-10,28,0.17857142857142858,200095
Nicola Kuhn,2017-06-11,4,0.325,200095
Nicola Kuhn,2017-06-12,1,0.2,200095
Nicola Kuhn,2017-06-18,15,0.2533333333333333,200095
Nicola Kuhn,2017-09-29,1,0.3,200095
Nicola Kuhn,2017-10-30,1,0.0,200095
Nicola Kuhn,2017-12-03,1,0.0,200095
Nicola Kuhn,2018-01-01,1,0.3,200095
Nicola Kuhn,2018-01-15,1,0.2,200095
Nicola Kuhn,2018-03-23,1,-0.3,200095
Nicola Kuhn,2018-03-24,1,0.1,200095
Nicola Kuhn,2018-04-06,1,0.3,200095
Nicola Kuhn,2018-07-13,1,0.3,200095
Nicola Kuhn,2018-11-11,1,0.1,200095
Nicola Kuhn,2018-11-19,1,0.0,200095
Nicola Kuhn,2019-02-08,1,0.0,200095
Nicola Kuhn,2019-03-21,1,0.1,200095
Nicola Kuhn,2019-03-22,2,0.0,200095
Nicola Kuhn,2019-04-14,1,0.1,200095
Nicola Kuhn,2019-04-26,2,0.0,200095
Nicola Kuhn,2019-07-29,2,0.15000000000000002,200095
Nicola Kuhn,2019-08-05,1,0.2,200095
Nicola Kuhn,2019-12-15,1,0.2,200095
Nicola Kuhn,2019-12-28,1,0.1,200095
Nicola Kuhn,2020-08-29,1,0.2,200095
Nicola Kuhn,2020-08-31,1,0.2,200095
Nicola Kuhn,2021-01-09,1,0.1,200095
Nicola Kuhn,2021-01-10,5,0.1,200095
Nicola Kuhn,2021-02-11,4,0.35000000000000003,200095
Nicola Kuhn,2021-06-22,1,0.1,200095
Nicola Kuhn,2021-07-13,2,0.2,200095
Nicola Kuhn,2021-10-14,1,0.2,200095
Nicola Kuhn,2022-02-19,1,0.2,200095
Nicola Kuhn,2022-06-28,1,0.0,200095
Nicola Kuhn,2022-07-02,1,0.2,200095
Nicola Kuhn,2022-07-04,2,0.25,200095
Nicola Kuhn,2022-07-19,1,0.1,200095
Nicola Kuhn,2022-07-20,16,0.06875,200095
Nicola Kuhn,2022-07-23,1,0.3,200095
Nicola Kuhn,2022-10-15,1,0.2,200095
Nicola Kuhn,2022-11-02,1,0.2,200095
Nicola Kuhn,2022-11-05,1,0.2,200095
Nicola Kuhn,2024-03-03,1,-0.1,200095
Nicolas Almagro,2016-07-20,1,0.0,104597
Nicolas Almagro,2016-07-29,1,0.0,104597
Nicolas Almagro,2016-08-16,2,0.0,104597
Nicolas Almagro,2016-08-28,1,0.0,104597
Nicolas Almagro,2016-08-29,1,0.0,104597
Nicolas Almagro,2016-09-01,1,0.0,104597
Nicolas Almagro,2016-09-02,12,0.0,104597
Nicolas Almagro,2016-09-03,62,0.0,104597
Nicolas Almagro,2016-09-04,3,0.0,104597
Nicolas Almagro,2016-09-05,1,0.0,104597
Nicolas Almagro,2016-10-03,2,0.0,104597
Nicolas Almagro,2016-10-04,3,0.0,104597
Nicolas Almagro,2016-10-06,1,0.0,104597
Nicolas Almagro,2016-10-10,1,0.0,104597
Nicolas Almagro,2016-10-11,1,0.0,104597
Nicolas Almagro,2016-10-12,4,0.0,104597
Nicolas Almagro,2016-10-13,4,0.0,104597
Nicolas Almagro,2016-10-14,1,0.0,104597
Nicolas Almagro,2016-10-18,1,0.0,104597
Nicolas Almagro,2016-10-20,5,0.0,104597
Nicolas Almagro,2016-10-25,1,0.0,104597
Nicolas Almagro,2016-10-30,15,0.0,104597
Nicolas Almagro,2016-10-31,31,0.0,104597
Nicolas Almagro,2016-11-01,3,0.0,104597
Nicolas Almagro,2016-11-02,2,0.0,104597
Nicolas Almagro,2016-11-03,1,0.0,104597
Nicolas Almagro,2016-11-04,1,0.0,104597
Nicolas Almagro,2016-11-12,1,0.0,104597
Nicolas Almagro,2016-11-21,1,0.4,104597
Nicolas Almagro,2016-12-31,1,0.4,104597
Nicolas Almagro,2017-01-03,3,0.03333333333333334,104597
Nicolas Almagro,2017-01-04,5,0.060000000000000005,104597
Nicolas Almagro,2017-01-05,16,0.2125,104597
Nicolas Almagro,2017-01-06,13,0.16153846153846158,104597
Nicolas Almagro,2017-01-07,1,0.0,104597
Nicolas Almagro,2017-01-08,6,0.05,104597
Nicolas Almagro,2017-01-11,6,0.16666666666666666,104597
Nicolas Almagro,2017-01-13,1,0.1,104597
Nicolas Almagro,2017-01-16,117,0.07777777777777779,104597
Nicolas Almagro,2017-01-17,6,-0.049999999999999996,104597
Nicolas Almagro,2017-01-18,11,0.018181818181818188,104597
Nicolas Almagro,2017-01-19,2,-0.15000000000000002,104597
Nicolas Almagro,2017-01-20,2,0.2,104597
Nicolas Almagro,2017-01-22,1,0.5,104597
Nicolas Almagro,2017-04-17,2,0.1,104597
Nicolas Almagro,2017-04-24,2,-0.04999999999999999,104597
Nicolas Almagro,2017-04-26,1,0.1,104597
Nicolas Almagro,2017-05-06,1,0.3,104597
Nicolas Almagro,2017-05-07,5,0.2,104597
Nicolas Almagro,2017-05-08,3,0.26666666666666666,104597
Nicolas Almagro,2017-05-09,2,0.0,104597
Nicolas Almagro,2017-05-10,12,0.04166666666666666,104597
Nicolas Almagro,2017-05-11,15,0.013333333333333332,104597
Nicolas Almagro,2017-05-12,10,0.14,104597
Nicolas Almagro,2017-05-13,5,0.16,104597
Nicolas Almagro,2017-05-14,3,0.0333333333333333,104597
Nicolas Almagro,2017-05-15,1,0.0,104597
Nicolas Almagro,2017-05-17,8,0.11250000000000002,104597
Nicolas Almagro,2017-05-18,22,0.08181818181818182,104597
Nicolas Almagro,2017-05-19,5,0.24,104597
Nicolas Almagro,2017-05-20,14,0.15,104597
Nicolas Almagro,2017-05-21,2,0.2,104597
Nicolas Almagro,2017-05-26,1,-0.2,104597
Nicolas Almagro,2017-05-28,2,0.2,104597
Nicolas Almagro,2017-05-30,5,-0.02,104597
Nicolas Almagro,2017-05-31,6,-0.03333333333333334,104597
Nicolas Almagro,2017-06-01,30,0.09333333333333334,104597
Nicolas Almagro,2017-06-02,16,0.08750000000000002,104597
Nicolas Almagro,2017-06-03,19,0.08421052631578949,104597
Nicolas Almagro,2017-06-04,4,0.025,104597
Nicolas Almagro,2017-06-05,21,0.047619047619047616,104597
Nicolas Almagro,2017-06-08,2,0.0,104597
Nicolas Almagro,2017-06-11,1,0.2,104597
Nicolas Almagro,2017-06-12,2,0.0,104597
Nicolas Almagro,2017-06-13,1,-0.1,104597
Nicolas Almagro,2017-06-17,1,0.1,104597
Nicolas Almagro,2017-08-29,39,-0.002564102564102564,104597
Nicolas Almagro,2017-10-16,1,0.1,104597
Nicolas Almagro,2017-11-21,2,0.1,104597
Nicolas Almagro,2018-05-26,1,0.0,104597
Nicolas Almagro,2018-07-14,1,0.1,104597
Nicolas Almagro,2018-08-14,1,0.1,104597
Nicolas Almagro,2019-03-03,1,0.2,104597
Nicolas Almagro,2019-04-07,1,0.1,104597
Nicolas Almagro,2019-04-15,1,0.3,104597
Nicolas Almagro,2019-04-30,1,0.0,104597
Nicolas Almagro,2019-07-12,1,0.1,104597
Nicolas Almagro,2019-07-13,1,0.1,104597
Nicolas Almagro,2019-07-31,1,0.2,104597
Nicolas Almagro,2019-08-02,1,0.1,104597
Nicolas Almagro,2020-01-20,1,0.0,104597
Nicolas Almagro,2020-08-29,1,0.2,104597
Nicolas Almagro,2020-08-31,1,0.2,104597
Nicolas Almagro,2020-10-06,7,0.1142857142857143,104597
Nicolas Almagro,2020-10-07,2,0.15000000000000002,104597
Nicolas Almagro,2020-10-08,1,0.2,104597
Nicolas Almagro,2020-10-12,1,0.2,104597
Nicolas Almagro,2020-10-27,1,-0.2,104597
Nicolas Almagro,2020-10-30,1,0.2,104597
Nicolas Almagro,2020-12-28,1,0.1,104597
Nicolas Almagro,2021-05-27,1,0.3,104597
Nicolas Almagro,2021-06-13,1,0.1,104597
Nicolas Almagro,2022-01-01,1,0.2,104597
Nicolas Almagro,2022-02-10,1,0.0,104597
Nicolas Almagro,2022-02-11,1,0.1,104597
Nicolas Almagro,2022-04-25,1,0.3,104597
Nicolas Almagro,2023-07-19,1,0.0,104597
Nicolas Almagro,2023-10-28,1,0.0,104597
Nicolas Almagro,2024-03-03,7,0.31428571428571433,104597
Nicolas Almagro,2024-05-22,8,0.1,104597
Nicolas Almagro,2024-05-24,1,0.1,104597
Nicolas Almagro,2024-05-29,1,0.1,104597
Nicolas Almagro,2024-12-14,1,0.3,104597
Nicolas Alvarez,2016-08-15,1,0.0,126190
Nicolas Alvarez,2016-09-15,2,0.0,126190
Nicolas Alvarez,2016-11-07,1,0.0,126190
Nicolas Alvarez,2016-11-28,1,0.2,126190
Nicolas Alvarez,2016-12-24,1,0.4,126190
Nicolas Alvarez,2017-01-05,1,0.0,126190
Nicolas Alvarez,2017-01-08,4,0.19999999999999998,126190
Nicolas Alvarez,2017-01-12,1,0.1,126190
Nicolas Alvarez,2017-01-15,2,0.0,126190
Nicolas Alvarez,2017-01-19,2,0.1,126190
Nicolas Alvarez,2017-01-26,1,0.1,126190
Nicolas Alvarez,2017-02-02,2,0.1,126190
Nicolas Alvarez,2017-02-11,2,0.1,126190
Nicolas Alvarez,2017-02-15,1,0.0,126190
Nicolas Alvarez,2017-02-24,1,0.0,126190
Nicolas Alvarez,2017-03-03,2,0.0,126190
Nicolas Alvarez,2017-03-06,2,0.0,126190
Nicolas Alvarez,2017-03-11,1,0.0,126190
Nicolas Alvarez,2017-03-15,2,0.1,126190
Nicolas Alvarez,2017-03-19,1,0.2,126190
Nicolas Alvarez,2017-03-21,1,0.0,126190
Nicolas Alvarez,2017-03-23,1,0.1,126190
Nicolas Alvarez,2017-03-24,1,0.2,126190
Nicolas Alvarez,2017-03-30,2,0.1,126190
Nicolas Alvarez,2017-04-06,1,0.1,126190
Nicolas Alvarez,2017-04-13,1,0.2,126190
Nicolas Alvarez,2017-04-20,1,0.1,126190
Nicolas Alvarez,2017-04-24,1,0.3,126190
Nicolas Alvarez,2017-04-26,1,0.2,126190
Nicolas Alvarez,2017-05-04,1,0.3,126190
Nicolas Alvarez,2017-05-07,2,0.2,126190
Nicolas Alvarez,2017-05-20,1,0.4,126190
Nicolas Alvarez,2017-07-16,1,0.2,126190
Nicolas Alvarez,2017-07-23,1,0.4,126190
Nicolas Alvarez,2017-07-30,1,0.3,126190
Nicolas Alvarez,2017-08-26,1,0.4,126190
Nicolas Alvarez,2017-09-24,1,0.2,126190
Nicolas Alvarez,2017-09-29,1,0.0,126190
Nicolas Alvarez,2017-10-21,1,0.3,126190
Nicolas Alvarez,2017-11-26,1,0.4,126190
Nicolas Alvarez,2017-12-17,1,0.0,126190
Nicolas Alvarez,2018-01-12,2,0.2,126190
Nicolas Alvarez,2018-01-13,1,0.3,126190
Nicolas Alvarez,2018-01-15,1,0.0,126190
Nicolas Alvarez,2018-01-23,1,-0.2,126190
Nicolas Alvarez,2018-01-26,1,0.0,126190
Nicolas Alvarez,2018-01-27,1,0.2,126190
Nicolas Alvarez,2018-02-01,1,0.1,126190
Nicolas Alvarez,2018-02-03,1,0.3,126190
Nicolas Alvarez,2018-02-14,1,0.0,126190
Nicolas Alvarez,2018-02-15,1,0.1,126190
Nicolas Alvarez,2018-02-19,1,0.0,126190
Nicolas Alvarez,2018-02-23,1,0.1,126190
Nicolas Alvarez,2018-02-28,2,0.1,126190
Nicolas Alvarez,2018-03-03,3,0.16666666666666669,126190
Nicolas Alvarez,2018-03-09,1,0.0,126190
Nicolas Alvarez,2018-03-12,1,0.2,126190
Nicolas Alvarez,2018-03-15,1,0.0,126190
Nicolas Alvarez,2018-03-20,1,0.1,126190
Nicolas Alvarez,2018-03-23,2,0.15,126190
Nicolas Alvarez,2018-03-24,2,0.15,126190
Nicolas Alvarez,2018-03-29,2,0.0,126190
Nicolas Alvarez,2018-03-31,2,0.1,126190
Nicolas Alvarez,2018-04-04,1,0.0,126190
Nicolas Alvarez,2018-04-05,1,0.1,126190
Nicolas Alvarez,2018-04-07,1,0.3,126190
Nicolas Alvarez,2018-04-14,1,0.0,126190
Nicolas Alvarez,2018-04-19,1,0.1,126190
Nicolas Alvarez,2018-04-21,1,0.4,126190
Nicolas Alvarez,2018-04-23,1,0.1,126190
Nicolas Alvarez,2018-04-25,1,0.0,126190
Nicolas Alvarez,2018-04-28,1,0.2,126190
Nicolas Alvarez,2018-04-30,1,0.4,126190
Nicolas Alvarez,2018-05-06,1,0.1,126190
Nicolas Alvarez,2018-05-11,1,0.1,126190
Nicolas Alvarez,2018-05-13,1,0.2,126190
Nicolas Alvarez,2018-05-24,1,0.1,126190
Nicolas Alvarez,2018-06-30,1,0.4,126190
Nicolas Alvarez,2018-08-09,1,0.3,126190
Nicolas Alvarez,2018-08-11,1,0.0,126190
Nicolas Alvarez,2018-09-11,1,0.1,126190
Nicolas Alvarez,2019-01-17,1,0.0,126190
Nicolas Alvarez,2019-02-08,1,0.2,126190
Nicolas Alvarez,2019-05-10,1,0.2,126190
Nicolas Alvarez,2019-08-11,1,0.2,126190
Nicolas Alvarez,2019-10-05,2,0.1,126190
Nicolas Alvarez,2020-04-14,1,0.2,126190
Nicolas Alvarez,2021-09-15,3,0.2,126190
Nicolas Alvarez,2021-09-19,1,0.1,126190
Nicolas Alvarez,2021-10-02,1,0.1,126190
Nicolas Alvarez,2021-11-27,1,0.0,126190
Nicolas Alvarez,2022-10-13,15,-0.06,126190
Nicolas Alvarez,2022-10-14,6,0.0,126190
Nicolas Alvarez,2022-11-07,1,0.1,126190
Nicolas Alvarez,2022-12-20,1,0.3,126190
Nicolas Alvarez,2023-01-06,1,0.4,126190
Nicolas Alvarez,2023-02-08,4,-0.1,126190
Nicolas Alvarez,2023-02-09,1,-0.2,126190
Nicolas Alvarez,2023-02-23,1,0.0,126190
Nicolas Alvarez,2023-02-27,1,0.0,126190
Nicolas Alvarez,2023-02-28,1,0.0,126190
Nicolas Alvarez,2023-03-05,1,0.0,126190
Nicolas Alvarez,2023-03-18,1,-0.2,126190
Nicolas Alvarez,2023-03-26,1,0.0,126190
Nicolas Alvarez,2023-04-01,2,-0.1,126190
Nicolas Alvarez,2023-04-12,1,0.2,126190
Nicolas Alvarez,2023-04-14,1,0.0,126190
Nicolas Alvarez,2023-04-22,2,-0.1,126190
Nicolas Alvarez,2023-04-24,1,-0.2,126190
Nicolas Alvarez,2023-05-09,1,0.0,126190
Nicolas Alvarez,2023-05-20,1,0.5,126190
Nicolas Alvarez,2023-05-31,1,0.0,126190
Nicolas Alvarez,2023-06-20,1,0.1,126190
Nicolas Alvarez,2023-07-07,1,-0.4,126190
Nicolas Alvarez,2023-08-30,1,0.3,126190
Nicolas Alvarez,2023-09-19,1,0.0,126190
Nicolas Alvarez,2023-10-05,1,0.0,126190
Nicolas Alvarez,2023-10-25,1,0.0,126190
Nicolas Alvarez,2023-11-07,2,-0.2,126190
Nicolas Alvarez,2023-11-15,1,0.3,126190
Nicolas Alvarez,2023-11-21,1,0.1,126190
Nicolas Alvarez,2023-12-16,2,0.2,126190
Nicolas Alvarez,2023-12-22,1,0.3,126190
Nicolas Alvarez,2024-01-16,1,0.1,126190
Nicolas Alvarez,2024-01-24,1,0.0,126190
Nicolas Alvarez,2024-02-11,2,0.3,126190
Nicolas Alvarez,2024-02-12,1,0.4,126190
Nicolas Alvarez,2024-03-27,2,-0.05,126190
Nicolas Alvarez,2024-04-10,3,-0.13333333333333336,126190
Nicolas Alvarez,2024-04-19,2,0.0,126190
Nicolas Alvarez,2024-04-20,4,-0.15000000000000002,126190
Nicolas Alvarez,2024-04-21,1,-0.2,126190
Nicolas Alvarez,2024-04-22,3,-0.1,126190
Nicolas Alvarez,2024-04-23,3,-0.13333333333333336,126190
Nicolas Alvarez,2024-04-24,1,-0.1,126190
Nicolas Alvarez,2024-05-02,1,0.0,126190
Nicolas Alvarez,2024-05-15,1,0.0,126190
Nicolas Alvarez,2024-05-20,2,0.2,126190
Nicolas Alvarez,2024-05-24,1,0.0,126190
Nicolas Alvarez,2024-06-04,1,0.0,126190
Nicolas Alvarez,2024-07-02,1,-0.1,126190
Nicolas Alvarez,2024-07-04,1,-0.2,126190
Nicolas Alvarez,2024-07-06,1,-0.1,126190
Nicolas Alvarez,2024-07-18,2,0.0,126190
Nicolas Alvarez,2024-08-06,1,0.2,126190
Nicolas Alvarez,2024-08-27,1,0.1,126190
Nicolas Alvarez,2024-10-31,2,0.1,126190
Nicolas Alvarez Varona,2018-09-03,1,0.1,200374
Nicolas Alvarez Varona,2019-01-22,2,0.05,200374
Nicolas Alvarez Varona,2019-01-23,1,0.1,200374
Nicolas Alvarez Varona,2019-01-24,2,0.05,200374
Nicolas Alvarez Varona,2019-07-09,1,-0.1,200374
Nicolas Alvarez Varona,2021-12-02,1,0.3,200374
Nicolas Alvarez Varona,2021-12-05,1,0.0,200374
Nicolas Alvarez Varona,2021-12-18,1,0.3,200374
Nicolas Alvarez Varona,2021-12-19,1,0.2,200374
Nicolas Alvarez Varona,2022-04-18,21,0.09047619047619047,200374
Nicolas Alvarez Varona,2022-04-19,13,-0.02307692307692307,200374
Nicolas Alvarez Varona,2022-04-20,6,-0.08333333333333334,200374
Nicolas Alvarez Varona,2022-08-30,1,0.4,200374
